solarSystemID,solarSystemName,security,x,y,z,fromSolarSystemID,toSolarSystemID,,,,,
30000256,Q-L07F,-0.322347188,-9.16612E+16,1.11976E+17,1.82194E+17,30000097,30000100,,,,,
30000257,E-D0VZ,-0.270338887,-9.55056E+16,1.24225E+17,1.81938E+17,30000098,30000014,,,,,
30000258,6WW-28,-0.226655904,-8.65769E+16,1.24314E+17,1.7415E+17,30000098,30000097,,,,,
30000259,A8A-JN,-0.270631754,-1.05808E+17,1.12653E+17,1.80532E+17,30000098,30000099,,,,,
30000260,S-NJBB,-0.281586701,-1.07342E+17,1.0764E+17,1.8091E+17,30000098,30000102,,,,,
30000261,T-GCGL,-0.733996062,-6.83829E+16,1.11458E+17,2.06988E+17,30000099,30000098,,,,,
30000262,0MV-4W,-0.662740651,-6.64494E+16,1.05588E+17,2.01982E+17,30000099,30000101,,,,,
30000263,TVN-FM,-0.645798655,-7.15929E+16,1.03957E+17,2.02046E+17,30000099,30000102,,,,,
30000264,V-NL3K,-0.763534235,-6.40625E+16,1.18075E+17,2.08847E+17,30000099,30000103,,,,,
30000265,AZBR-2,-0.709048211,-7.32721E+16,9.75348E+16,2.10054E+17,30000100,30000043,,,,,
30000266,Z-8Q65,-0.774685105,-7.4859E+16,1.00697E+17,2.16912E+17,30000100,30000097,,,,,
30000267,0J3L-V,-0.790707333,-7.29171E+16,9.64809E+16,2.21742E+17,30000101,30000099,,,,,
30000268,H-NOU5,-0.140606202,-5.72204E+16,1.03573E+17,1.58088E+17,30000101,30000103,,,,,
30000269,KX-2UI,-0.158273716,-5.30745E+16,1.20265E+17,1.65985E+17,30000101,30000105,,,,,
30000270,MO-FIF,-0.11322387,-4.76965E+16,1.27997E+17,1.62762E+17,30000102,30000095,,,,,
30000271,97-M96,-0.188873281,-5.26178E+16,1.19936E+17,1.69905E+17,30000102,30000098,,,,,
30000272,MA-XAP,-0.097210066,-5.07328E+16,1.29915E+17,1.59251E+17,30000102,30000099,,,,,
30000273,C-J7CR,-0.085480202,-4.99202E+16,1.25163E+17,1.53975E+17,30000102,30000104,,,,,
30000274,Q-EHMJ,-0.153372134,-4.77089E+16,8.95853E+16,1.46539E+17,30000103,30000099,,,,,
30000275,XSQ-TF,-0.155434252,-3.81852E+16,9.67052E+16,1.50645E+17,30000103,30000101,,,,,
30000276,H-1EOH,-0.171275001,-4.09367E+16,9.96587E+16,1.452E+17,30000104,30000102,,,,,
30000277,IR-DYY,-0.159338944,-3.57638E+16,1.06157E+17,1.45438E+17,30000105,30000058,,,,,
30000278,C-DHON,-0.123954905,-2.75133E+16,1.19549E+17,1.37134E+17,30000105,30000101,,,,,
30000279,F-D49D,-0.190937546,-2.85673E+16,1.04294E+17,1.44812E+17,30000106,30000048,,,,,
30000280,MQ-O27,-0.12899362,-3.0336E+16,7.01759E+16,1.55435E+17,30000106,30000107,,,,,
30000281,H-EY0P,-0.156086293,-2.35824E+16,6.64921E+16,1.52043E+17,30000106,30000109,,,,,
30000282,UNAG-6,-0.22354196,-1.50059E+16,6.77113E+16,1.51282E+17,30000107,30000085,,,,,
30000283,E-SCTX,-0.208451047,-1.41822E+16,6.46013E+16,1.44122E+17,30000107,30000106,,,,,
30000284,S6QX-N,-0.217690869,-7.61838E+15,5.6476E+16,1.42558E+17,30000107,30000108,,,,,
30000285,IT-YAU,-0.159459704,-9.28381E+15,5.10815E+16,1.40601E+17,30000107,30000110,,,,,
30000286,1VK-6B,-0.169139023,-8.63943E+14,5.1354E+16,1.36755E+17,30000107,30000111,,,,,
30000287,7-PO3P,-0.25789085,-9.63661E+15,6.89956E+16,1.47746E+17,30000108,30000107,,,,,
30000288,1W-0KS,-0.102555952,-1.14761E+16,4.62325E+16,1.37967E+17,30000108,30000111,,,,,
30000289,669-IX,-0.270158285,-6.11081E+16,1.08246E+17,1.74731E+17,30000109,30000051,,,,,
30000290,0R-F2F,-0.31284083,-5.36068E+16,9.61718E+16,1.80891E+17,30000109,30000106,,,,,
30000291,R-P7KL,-0.263981294,-5.57975E+16,1.10991E+17,1.75287E+17,30000109,30000110,,,,,
30000292,2DWM-2,-0.204038901,-5.29791E+16,1.03716E+17,1.6958E+17,30000109,30000111,,,,,
30000293,XF-PWO,-0.312208463,-5.37626E+16,1.11811E+17,1.79744E+17,30000110,30000107,,,,,
30000294,1N-FJ8,-0.223294902,-5.00067E+16,9.74881E+16,1.73107E+17,30000110,30000109,,,,,
30000295,VI2K-J,-0.131782426,-2.56009E+16,8.98418E+16,1.60554E+17,30000111,30000107,,,,,
30000296,ZLZ-1Z,-0.171072464,-1.6765E+16,8.06219E+16,1.68144E+17,30000111,30000108,,,,,
30000297,6Y-WRK,-0.155659973,-2.0855E+16,8.10768E+16,1.73714E+17,30000111,30000109,,,,,
30000298,RVCZ-C,-0.142495517,-1.77097E+16,8.73701E+16,1.60772E+17,30000112,30000030,,,,,
30000299,5T-KM3,-0.165974408,-1.8695E+16,8.19483E+16,1.79945E+17,30000112,30000113,,,,,
30000300,LS9B-9,-0.198929609,-1.38201E+16,7.96342E+16,1.55978E+17,30000112,30000118,,,,,
30000301,1-GBBP,-0.771741573,-5.7625E+16,1.20705E+17,2.09793E+17,30000113,30000112,,,,,
30000302,C-FP70,-0.758770594,-5.25631E+16,1.28085E+17,2.14557E+17,30000113,30000114,,,,,
30000303,T-ZWA1,-0.751691614,-4.87993E+16,1.1869E+17,2.10312E+17,30000113,30000115,,,,,
30000304,ZA0L-U,-0.805105103,-6.0462E+16,1.30085E+17,2.22775E+17,30000113,30000116,,,,,
30000305,G96R-F,-0.873329935,-6.05116E+16,1.23456E+17,2.27966E+17,30000113,30000117,,,,,
30000306,Y-ZXIO,-0.900437794,-5.6181E+16,1.16132E+17,2.2669E+17,30000114,30000035,,,,,
30000307,B-E3KQ,-0.255469938,-1.05328E+16,7.46997E+16,1.77325E+17,30000114,30000113,,,,,
30000308,Y5J-EU,-0.218753118,-8.14476E+15,7.92893E+16,1.81349E+17,30000114,30000115,,,,,
30000309,O-LR1H,-0.247164183,-7.55818E+15,7.95812E+16,1.74364E+17,30000114,30000116,,,,,
30000310,G5ED-Y,-0.266606323,-8.04351E+14,8.13439E+16,1.77715E+17,30000114,30000117,,,,,
30000311,BR-6XP,-0.247887759,2.38552E+15,8.54778E+16,1.69523E+17,30000115,30000113,,,,,
30000312,8-TFDX,-0.190765976,3.98853E+15,8.86062E+16,1.75421E+17,30000115,30000114,,,,,
30000313,UL-4ZW,-0.408137327,7.5035E+15,7.88587E+16,1.72682E+17,30000115,30000116,,,,,
30000314,A-QRQT,-0.127802278,3.57359E+14,9.41422E+16,1.67799E+17,30000115,30000117,,,,,
30000315,WMBZ-U,-0.086598993,4.80589E+15,9.94408E+16,1.66874E+17,30000116,30000113,,,,,
30000316,PX5-LR,-0.171644254,1.01393E+16,9.08616E+16,1.62154E+17,30000116,30000114,,,,,
30000317,A3-RQ3,-0.29628365,1.58169E+16,8.31558E+16,1.59574E+17,30000116,30000115,,,,,
30000318,9-GBPD,-0.159623325,1.79392E+16,8.92583E+16,1.55864E+17,30000116,30002395,,,,,
30000319,LS-JEP,-0.243477245,2.18329E+16,8.16432E+16,1.53612E+17,30000117,30000113,,,,,
30000320,R-RSZZ,-0.436438657,5.90946E+15,7.73143E+16,1.7252E+17,30000117,30000114,,,,,
30000321,MGAM-4,-0.575365041,7.18115E+15,7.30424E+16,1.66031E+17,30000117,30000115,,,,,
30000322,VORM-W,-0.558546183,5.72402E+15,7.3108E+16,1.68416E+17,30000117,30000118,,,,,
30000323,7G-H7D,-0.357807548,2.14388E+15,7.99001E+16,1.65672E+17,30000117,30000943,,,,,
30000324,Q3-BAY,-0.809913518,1.38251E+16,6.24353E+16,1.63635E+17,30000118,30000065,,,,,
30000325,JZV-F4,-0.852424459,1.28444E+16,5.79283E+16,1.67069E+17,30000118,30000112,,,,,
30000326,WF-1LM,-0.001900498,1.10578E+17,5.70003E+16,1.99571E+17,30000118,30000117,,,,,
30000327,D95-FQ,-0.000212492,9.96532E+16,5.3167E+16,2.19677E+17,30000119,30000120,,,,,
30000328,ZSPJ-K,-0.000276012,1.00597E+17,5.10316E+16,2.13648E+17,30000119,30000121,,,,,
30000329,U1F-86,-0.000552583,1.05503E+17,5.46157E+16,2.08126E+17,30000119,30000123,,,,,
30000330,T-P7A6,-0.001351554,1.14038E+17,6.3695E+16,2.04513E+17,30000119,30000124,,,,,
30000331,Y-T3JJ,-0.000881463,1.15617E+17,6.54669E+16,2.09563E+17,30000119,30000125,,,,,
30000332,F3R-IA,-0.001630992,1.05871E+17,5.51619E+16,1.96171E+17,30000119,30000140,,,,,
30000333,74-YTJ,-0.004054235,1.25037E+17,6.46196E+16,2.03704E+17,30000120,30000119,,,,,
30000334,8-RS3U,-0.000464035,8.955E+16,6.24134E+16,1.96099E+17,30000120,30000122,,,,,
30000335,OVFN-N,-0.000594331,8.41555E+16,7.35714E+16,1.92565E+17,30000121,30000119,,,,,
30000336,1Q-BBM,-0.000488845,8.86849E+16,5.62076E+16,1.94831E+17,30000122,30000120,,,,,
30000337,WXNC-N,-0.00055367,8.59752E+16,6.6059E+16,1.90838E+17,30000123,30000119,,,,,
30000338,G-EA07,-0.001056875,7.76317E+16,7.38842E+16,1.9586E+17,30000124,30000119,,,,,
30000339,X-L6BO,-0.001317414,7.49201E+16,8.13203E+16,1.95424E+17,30000125,30000119,,,,,
30000340,D-PHUA,-0.000938276,9.50162E+16,4.96552E+16,1.8962E+17,30000126,30000128,,,,,
30000341,3-HXHQ,-0.002486261,9.95369E+16,3.33077E+16,1.82934E+17,30000126,30000131,,,,,
30000342,18A-NB,-0.001639156,9.84034E+16,2.57276E+16,1.85202E+17,30000127,30000128,,,,,
30000343,3-J5OQ,-0.00071475,8.71228E+16,2.8696E+16,1.78574E+17,30000127,30002788,,,,,
30000344,GYF-GD,-0.002092033,9.57897E+16,4.74978E+16,1.78493E+17,30000128,30000126,,,,,
30000345,W-6TS9,-0.000613001,1.00906E+17,4.16037E+16,2.03523E+17,30000128,30000127,,,,,
30000346,VIG-VR,-0.001785269,1.03608E+17,4.01037E+16,1.94312E+17,30000128,30000130,,,,,
30000347,KX-P5C,-0.001097605,7.94344E+16,6.55446E+16,2.40402E+17,30000129,30000130,,,,,
30000348,N-FJBK,-0.001239115,7.76779E+16,6.50192E+16,2.36791E+17,30000129,30000139,,,,,
30000349,2-4ZT5,-0.001436325,7.33746E+16,5.41054E+16,2.41913E+17,30000129,30030141,,,,,
30000350,NVN-6F,-0.001849141,7.27813E+16,6.7231E+16,2.37509E+17,30000130,30000128,,,,,
30000351,09-8TH,-0.002014306,7.06362E+16,6.29647E+16,2.33502E+17,30000130,30000129,,,,,
30000352,TI0-AX,-0.001734949,6.92655E+16,4.87297E+16,2.3978E+17,30000131,30000126,,,,,
30000353,7O-POM,-0.00010385,1.08661E+17,7.44129E+16,2.4951E+17,30000131,30000146,,,,,
30000354,L6Q-SX,-0.000158047,1.02653E+17,6.27159E+16,2.39381E+17,30000131,30000153,,,,,
30000355,BFJ-TB,-0.000255321,9.87315E+16,8.47607E+16,2.58398E+17,30000132,30000133,,,,,
30000356,ZZ7-L6,-0.000125282,1.05822E+17,6.66677E+16,2.44395E+17,30000132,30000134,,,,,
30000357,L-CHVW,-0.000103804,1.08092E+17,7.10567E+16,2.52816E+17,30000132,30000138,,,,,
30000358,X0LN-U,-0.000496235,8.90399E+16,8.81223E+16,2.7309E+17,30000133,30000132,,,,,
30000359,RQAE-M,-0.000332796,9.30759E+16,9.64033E+16,2.77895E+17,30000133,30000138,,,,,
30000360,7CO-SA,-0.00036486,9.14939E+16,5.71107E+16,2.37261E+17,30000133,30000145,,,,,
30000361,4G-E5A,-0.000780339,8.46053E+16,7.10702E+16,2.47501E+17,30000133,30021407,,,,,
30000362,A-VWK9,-0.000224297,9.71753E+16,4.30573E+16,2.16107E+17,30000134,30000132,,,,,
30000363,JQHP-4,-0.000164898,1.01911E+17,3.95568E+16,2.21894E+17,30000134,30000135,,,,,
30000364,6Q5K-5,-0.000252992,9.60655E+16,4.05616E+16,2.1221E+17,30000134,30000136,,,,,
30000365,P-MVFP,-0.000172001,9.91746E+16,4.90617E+16,2.30201E+17,30000134,30005196,,,,,
30000366,J-Z1UW,-0.000938659,8.10744E+16,7.22004E+16,2.64067E+17,30000135,30000134,,,,,
30000367,W477-P,-0.000331897,8.9479E+16,4.69391E+16,2.57563E+17,30000135,30000136,,,,,
30000368,NQ1-BL,-0.000770446,8.28503E+16,6.16128E+16,2.53493E+17,30000135,30000137,,,,,
30000369,K7A-G8,-0.00066466,7.87031E+16,4.45555E+16,2.68307E+17,30000136,30000134,,,,,
30000370,HP-PMX,-0.000459679,8.85586E+16,5.7433E+16,2.51075E+17,30000136,30000135,,,,,
30000371,6BN-K9,-0.000409864,8.03102E+16,3.21283E+16,2.70231E+17,30000136,30000137,,,,,
30000372,WLE-PY,-0.000818283,8.09274E+16,6.4231E+16,2.68256E+17,30000137,30000135,,,,,
30000373,EH-HXW,-0.000340382,9.10014E+16,5.63082E+16,2.6258E+17,30000137,30000136,,,,,
30000374,OS-RR3,-0.00063534,8.50545E+16,6.98457E+16,2.68411E+17,30000138,30000132,,,,,
30000375,V4-GZL,-0.000244307,9.58453E+16,5.56094E+16,2.4931E+17,30000138,30000133,,,,,
30000376,4C-Z91,-0.00162077,9.31211E+16,1.64398E+16,1.68692E+17,30000138,30000142,,,,,
30000377,RU-97T,-1,8.72716E+16,2.03056E+16,1.55128E+17,30000138,30001379,,,,,
30000378,1S-1V7,-0.000898322,8.94821E+16,1.97311E+16,1.74086E+17,30000139,30000129,,,,,
30000379,PE1-R1,-0.002210723,9.19824E+16,1.88727E+16,1.58447E+17,30000139,30000141,,,,,
30000380,Polaris,-0.000633367,8.14995E+16,1.84966E+16,1.54668E+17,30000139,30000144,,,,,
30000381,JB-007,-0.001170501,9.42719E+16,7.42445E+15,1.70077E+17,30000139,30002791,,,,,
30000382,USJ2-M,-0.000198119,9.77683E+16,8.76789E+16,2.83835E+17,30000139,30002802,,,,,
30000383,7M-RAL,-0.000265716,9.17721E+16,8.52008E+16,2.93084E+17,30000140,30000119,,,,,
30000384,LPBU-U,-0.000174743,9.5761E+16,9.08023E+16,2.97152E+17,30000140,30000142,,,,,
30000385,RF-342,-0.000156724,9.34522E+16,7.9881E+16,3.0615E+17,30000140,30000144,,,,,
30000386,J2V-XY,-0.000297674,8.97808E+16,9.0025E+16,2.95806E+17,30000140,30002780,,,,,
30000387,Z-JBTR,-9.02817E-05,9.8047E+16,6.80222E+16,3.07549E+17,30000141,30000139,,,,,
30000388,S-QNXH,-0.00012807,9.30301E+16,6.25208E+16,3.07502E+17,30000142,30000138,,,,,
30000389,S94-X8,-0.000203587,8.43872E+16,5.61944E+16,3.11709E+17,30000142,30000140,,,,,
30000390,J-YQEC,-0.000330875,8.27452E+16,5.97461E+16,3.02181E+17,30000142,30000143,,,,,
30000391,8MX-OR,-0.000437273,7.68697E+16,5.3502E+16,3.04318E+17,30000142,30000144,,,,,
30000392,97YC-C,-0.000497762,7.7587E+16,6.61263E+16,3.05214E+17,30000142,30000145,,,,,
30000393,V-AMD5,-0.000506137,7.37237E+16,5.81845E+16,3.10062E+17,30000142,30001363,,,,,
30000394,U-JC8X,-0.000210001,8.10212E+16,4.61755E+16,3.12478E+17,30000142,30002780,,,,,
30000395,1HH3-E,-7.08587E-05,9.79337E+16,7.05058E+16,3.16079E+17,30000143,30000142,,,,,
30000396,DUIU-Q,-4.96268E-05,1.00402E+17,7.50171E+16,3.213E+17,30000143,30000144,,,,,
30000397,LQH0-H,-3.08065E-05,1.02446E+17,6.66974E+16,3.2651E+17,30000143,30000145,,,,,
30000398,FRW3-2,-3.73502E-05,1.01932E+17,7.98705E+16,3.26213E+17,30000143,30001379,,,,,
30000399,9MX-1C,-4.24615E-05,9.59449E+16,8.38987E+16,3.36013E+17,30000144,30000139,,,,,
30000400,IED-4U,-5.45918E-05,9.76216E+16,8.30872E+16,3.26599E+17,30000144,30000140,,,,,
30000401,N-9EOQ,-3.13992E-05,1.0037E+17,9.48137E+16,3.34872E+17,30000144,30000142,,,,,
30000402,6F3-TK,-9.37668E-05,9.63543E+16,8.16421E+16,3.14781E+17,30000144,30000143,,,,,
30000403,2E0P-2,-5.31533E-05,1.04335E+17,9.06068E+16,3.12105E+17,30000144,30002642,,,,,
30000404,U-ITH5,-4.55664E-05,1.03914E+17,9.85551E+16,3.17678E+17,30000145,30000133,,,,,
30000405,N-4G5L,-7.74434E-05,9.79805E+16,1.01301E+17,3.17169E+17,30000145,30000142,,,,,
30000406,RB-2EA,-4.24573E-05,1.1039E+17,1.00661E+17,3.01452E+17,30000145,30000143,,,,,
30000407,ZK5-42,-0.000125112,9.25816E+16,7.92503E+16,3.15169E+17,30000145,30000156,,,,,
30000408,YRZ-E4,-1.27467E-05,1.03434E+17,8.86153E+16,3.48063E+17,30000145,30001393,,,,,
30000409,A3-PAT,-1.51419E-05,9.88983E+16,9.49603E+16,3.52614E+17,30000145,30002754,,,,,
30000410,H55-2R,-1.36963E-05,9.66969E+16,9.88226E+16,3.57926E+17,30000146,30000131,,,,,
30000411,P6-DBM,-1.88258E-05,9.26371E+16,9.91436E+16,3.58363E+17,30000146,30000147,,,,,
30000412,9XI-0X,-1.06744E-05,1.03333E+17,9.59546E+16,3.51874E+17,30000146,30000148,,,,,
30000413,Q8T-MC,-7.7309E-06,9.74724E+16,9.44827E+16,3.6683E+17,30000147,30000146,,,,,
30000414,Z-YOJ9,-0.001513371,7.61167E+16,8.01548E+16,2.61378E+17,30000147,30000150,,,,,
30000415,4T4B-L,-0.001953598,7.32218E+16,8.99409E+16,2.62173E+17,30000148,30000146,,,,,
30000416,F-JB3H,-0.003766088,6.36184E+16,8.89334E+16,2.65322E+17,30000148,30000149,,,,,
30000417,XBO7-F,-0.004240035,6.20781E+16,9.52635E+16,2.65014E+17,30000148,30000152,,,,,
30000418,FI-449,-0.004284387,6.07549E+16,8.30552E+16,2.69018E+17,30000149,30000148,,,,,
30000419,UA7-U4,-0.005920803,5.8665E+16,9.74855E+16,2.51515E+17,30000149,30000151,,,,,
30000420,VM-QFU,-4.6415E-06,9.96007E+16,8.94393E+16,3.72107E+17,30000150,30000147,,,,,
30000421,PU-1Z8,-4.9521E-06,1.01783E+17,8.52414E+16,3.67656E+17,30000150,30000152,,,,,
30000422,IEZW-V,-3.2122E-06,1.02122E+17,8.99131E+16,3.74493E+17,30000151,30000149,,,,,
30000423,B-DXO9,-1.8222E-06,1.09729E+17,8.90144E+16,3.72595E+17,30000151,30000173,,,,,
30000424,1TS-WN,-9.84E-07,1.20498E+17,8.39275E+16,3.65674E+17,30000152,30000148,,,,,
30000425,16-31U,-9.71E-07,1.21881E+17,1.02212E+17,3.63862E+17,30000152,30000150,,,,,
30000426,H472-N,-1.3443E-06,1.20727E+17,1.07463E+17,3.59674E+17,30000152,30000159,,,,,
30000427,U8MM-3,-8.4732E-06,9.01092E+16,9.65512E+16,3.75411E+17,30000153,30000131,,,,,
30000428,3C-26I,-8.5144E-06,8.51266E+16,8.82112E+16,3.81417E+17,30000153,30000154,,,,,
30000429,9K-VDI,-5.3489E-06,8.86842E+16,9.28667E+16,3.84213E+17,30000153,30000155,,,,,
30000430,L-SDU7,-1.65693E-05,7.37281E+16,7.69155E+16,3.83648E+17,30000153,30000156,,,,,
30000431,4-IPWK,-8.5821E-06,8.06052E+16,8.17132E+16,3.86138E+17,30000154,30000153,,,,,
30000432,Q-KCK3,-1.65342E-05,7.94114E+16,8.46883E+16,3.77919E+17,30000154,30000155,,,,,
30000433,WU-FHQ,-0.260691157,1.07361E+17,-3.03797E+16,-1.53665E+17,30000154,30000156,,,,,
30000434,V-4DBR,-0.322564836,1.03622E+17,-3.08766E+16,-1.59788E+17,30000155,30000153,,,,,
30000435,B-5UFY,-0.401422246,9.91548E+16,-3.43467E+16,-1.67523E+17,30000155,30000154,,,,,
30000436,SK42-F,-0.315869236,9.34757E+16,-3.2162E+16,-1.55374E+17,30000155,30000158,,,,,
30000437,EU9-J3,-0.251019771,8.94086E+16,-4.33114E+16,-1.60534E+17,30000156,30000145,,,,,
30000438,PQRE-W,-0.620413296,9.04142E+16,-3.03468E+16,-1.74251E+17,30000156,30000153,,,,,
30000439,OEG-K9,-0.798486801,8.3872E+16,-1.97187E+16,-1.75833E+17,30000156,30000154,,,,,
30000440,0-W778,-0.217465891,1.2876E+17,-1.25806E+16,-1.87458E+17,30000157,30001372,,,,,
30000441,DG-8VJ,-0.352586539,1.38019E+17,-2.3562E+16,-1.83282E+17,30000157,30001445,,,,,
30000442,5J4K-9,-0.201572463,1.3228E+17,-8.84542E+15,-1.87641E+17,30000157,30005005,,,,,
30000443,MD-0AW,-0.199543236,1.21181E+17,-1.11204E+16,-1.91671E+17,30000158,30000155,,,,,
30000444,H-FGJO,-0.205112841,1.28203E+17,-9.34151E+15,-2.00968E+17,30000158,30000165,,,,,
30000445,1KAW-T,-0.402475427,1.4614E+17,-2.36124E+16,-1.79579E+17,30000158,30000180,,,,,
30000446,C5-SUU,-0.509026273,7.70879E+16,-1.73508E+16,-1.97848E+17,30000159,30000152,,,,,
30000447,XSUD-1,-0.337033271,6.78837E+16,-2.66274E+16,-2.00808E+17,30000159,30000160,,,,,
30000448,3-LJW3,-0.61526912,7.06329E+16,-7.09921E+15,-1.94347E+17,30000159,30000161,,,,,
30000449,ZLO3-V,-0.585748699,7.8022E+16,-4.25731E+15,-1.95121E+17,30000160,30000159,,,,,
30000450,P7MI-T,-0.404885228,7.13359E+16,-1.68926E+16,-2.05809E+17,30000160,30000161,,,,,
30000451,JFV-ID,-0.355765191,6.79574E+16,-1.87013E+16,-2.11964E+17,30000160,30000163,,,,,
30000452,3-3EZB,-0.507581633,8.18454E+16,-1.80883E+16,-1.97444E+17,30000161,30000159,,,,,
30000453,52CW-6,-0.458595084,8.711E+16,-1.78347E+16,-1.98867E+17,30000161,30000160,,,,,
30000454,9-OUGJ,-0.360651854,1.29323E+17,-2.96691E+16,-1.79054E+17,30000161,30000162,,,,,
30000455,4NDT-W,-0.333606508,1.37173E+17,-2.06065E+16,-1.73588E+17,30000162,30000161,,,,,
30000456,GR-X26,-0.323718334,1.12576E+17,-3.89976E+16,-1.72306E+17,30000162,30000163,,,,,
30000457,6OU9-U,-0.315986306,1.15147E+17,-3.3804E+16,-1.61601E+17,30000163,30000160,,,,,
30000458,9N-0HF,-0.262374268,1.143E+17,-2.76619E+16,-1.52957E+17,30000163,30000162,,,,,
30000459,U-OVFR,-0.309951766,1.19092E+17,-2.79116E+16,-1.76536E+17,30000163,30000164,,,,,
30000460,G3D-ZT,-0.335145888,1.09332E+17,-3.14062E+16,-1.81961E+17,30000163,30000186,,,,,
30000461,D-0UI0,-0.323092028,1.16568E+17,-3.54423E+16,-1.78657E+17,30000164,30000163,,,,,
30000462,L8-WNE,-0.4376931,1.00937E+17,-1.88949E+16,-1.89162E+17,30000164,30000195,,,,,
30000463,1-GBVE,-0.437497779,9.68837E+16,-2.06346E+16,-1.93601E+17,30000165,30000158,,,,,
30000464,GC-LTF,-0.264346971,1.08905E+17,-4.19229E+16,-1.90241E+17,30000165,30000166,,,,,
30000465,NB-ALM,-0.458769285,1.02145E+17,-2.72002E+16,-1.80925E+17,30000165,30000167,,,,,
30000466,LT-XI4,-0.244602257,1.3551E+17,-9.83649E+15,-2.03595E+17,30000166,30000165,,,,,
30000467,L-QQ6P,-0.35182024,1.46903E+17,-1.47572E+16,-2.06222E+17,30000166,30000167,,,,,
30000468,5OJ-G2,-0.469136685,1.48861E+17,-2.46191E+16,-2.11418E+17,30000166,30000168,,,,,
30000469,9-02G0,-0.474947275,1.56854E+17,-1.99784E+16,-2.11076E+17,30000167,30000165,,,,,
30000470,XA5-TY,-0.530378249,1.52551E+17,-2.70789E+16,-2.14522E+17,30000167,30000166,,,,,
30000471,M-XUZZ,-0.459449144,1.56152E+17,-1.40938E+16,-2.19917E+17,30000167,30000168,,,,,
30000472,OFVH-Y,-0.300379183,6.5036E+16,-2.69818E+16,-2.02507E+17,30000167,30000170,,,,,
30000473,2-X0PF,-0.377708778,6.4598E+16,-2.0296E+16,-2.02181E+17,30000168,30000166,,,,,
30000474,1-PGSG,-0.496552751,6.22537E+16,-1.38597E+16,-1.96479E+17,30000168,30000167,,,,,
30000475,QLPX-J,-0.278877621,6.188E+16,-2.62995E+16,-2.03951E+17,30000168,30000169,,,,,
30000476,A-C5TC,-0.241472132,6.43536E+16,-3.02939E+16,-2.10996E+17,30000168,30000171,,,,,
30000477,RZ-PIY,-0.230584536,6.99115E+16,-3.44222E+16,-2.11775E+17,30000169,30000168,,,,,
30000478,FR46-E,-0.269145161,6.58107E+16,-2.97326E+16,-2.1526E+17,30000169,30000171,,,,,
30000479,SLVP-D,-0.572054724,1.60613E+17,-2.27583E+16,-2.19802E+17,30000169,30000172,,,,,
30000480,0-G8NO,-0.686597772,1.62493E+17,-3.12574E+16,-2.24079E+17,30000169,30000194,,,,,
30000481,QRFJ-Q,-0.527330358,1.73268E+17,-1.78876E+16,-2.13466E+17,30000170,30000167,,,,,
30000482,HZFJ-M,-0.714062664,1.65268E+17,-3.54785E+16,-2.21367E+17,30000171,30000168,,,,,
30000483,77S8-E,-0.819773527,1.64382E+17,-4.53298E+16,-2.30715E+17,30000171,30000169,,,,,
30000484,FMH-OV,-0.901114926,1.76654E+17,-5.16192E+16,-2.42605E+17,30000172,30000169,,,,,
30000485,TYB-69,-0.33689609,9.48174E+16,-9.63754E+15,-2.02848E+17,30000173,30000151,,,,,
30000486,EDQG-L,-0.214220162,1.03761E+17,-3.25527E+15,-2.0963E+17,30000173,30000174,,,,,
30000487,7-P1JO,-0.248770635,1.04134E+17,-1.39873E+16,-2.06418E+17,30000173,30000175,,,,,
30000488,T-0JWP,-0.23809613,1.07236E+17,-1.55141E+16,-2.05041E+17,30000173,30000178,,,,,
30000489,J-L9MA,-0.238462592,9.93277E+16,-7.80678E+14,-2.07486E+17,30000174,30000173,,,,,
30000490,DX-TAR,-0.235247954,1.07426E+17,-1.43418E+16,-2.11239E+17,30000174,30000176,,,,,
30000491,A-7XFN,-0.23200076,1.17621E+17,-1.75656E+16,-2.08976E+17,30000174,30000178,,,,,
30000492,O3-4MN,-0.252721452,1.24247E+17,-1.84985E+16,-2.07262E+17,30000175,30000173,,,,,
30000493,U-MFTL,-0.309552944,1.28007E+17,-2.33447E+16,-2.11579E+17,30000175,30000178,,,,,
30000494,8FN-GP,-0.511651894,1.89905E+17,-1.70668E+16,-2.02112E+17,30000175,30000179,,,,,
30000495,FIDY-8,-0.515208755,1.98449E+17,-5.92295E+15,-2.02803E+17,30000176,30000174,,,,,
30000496,X40H-9,-0.622517256,2.06511E+17,-8.14378E+15,-2.01113E+17,30000176,30000177,,,,,
30000497,F2W-C6,-0.709615889,2.1257E+17,-1.26856E+16,-1.99169E+17,30000177,30000176,,,,,
30000498,KZ9T-C,-0.771669522,2.28084E+17,-1.9983E+16,-1.92599E+17,30000178,30000173,,,,,
30000499,XW2H-V,-0.865576774,2.25446E+17,-9.05566E+15,-1.86772E+17,30000178,30000174,,,,,
30000500,F9O-U9,-0.169433289,7.13459E+16,-4.12632E+16,-2.05723E+17,30000178,30000175,,,,,
30000501,S-51XG,-0.142649884,7.57194E+16,-4.61595E+16,-2.04609E+17,30000178,30000188,,,,,
30000502,E-1XVP,-0.2103908,8.19727E+16,-4.01199E+16,-2.05074E+17,30000179,30000175,,,,,
30000503,E-ACV6,-0.155870006,8.42126E+16,-4.98834E+16,-2.14438E+17,30000180,30000158,,,,,
